Open,CLose,High,Low,Volume,Time
1.964520000000000073e+04,1.965515000000000146e+04,1.952420999999999913e+04,1.957765000000000146e+04,1.182068771999999990e+04,1.665154800000000000e+12
1.957734000000000015e+04,1.960652000000000044e+04,1.932000000000000000e+04,1.940450000000000000e+04,1.826492281000000003e+04,1.665158400000000000e+12
1.940450000000000000e+04,1.948800000000000000e+04,1.936575999999999840e+04,1.941804999999999927e+04,1.028976641000000018e+04,1.665162000000000000e+12
1.941804999999999927e+04,1.947909999999999854e+04,1.937515999999999985e+04,1.945663000000000102e+04,8.481544389999999112e+03,1.665165600000000000e+12
1.945663000000000102e+04,1.948590999999999985e+04,1.941000999999999840e+04,1.945931999999999971e+04,8.680103039999999964e+03,1.665169200000000000e+12
1.945931999999999971e+04,1.957036000000000058e+04,1.944072999999999956e+04,1.954879999999999927e+04,6.764616009999999733e+03,1.665172800000000000e+12
1.954879999999999927e+04,1.964500000000000000e+04,1.952606000000000131e+04,1.956999000000000160e+04,5.347602549999999610e+03,1.665176400000000000e+12
1.956999000000000160e+04,1.959931999999999971e+04,1.954118000000000029e+04,1.954965000000000146e+04,3.675334319999999934e+03,1.665180000000000000e+12
1.954879000000000087e+04,1.956825999999999840e+04,1.950781999999999971e+04,1.953009000000000015e+04,3.554445000000000164e+03,1.665183600000000000e+12
1.953009000000000015e+04,1.962738000000000102e+04,1.951429999999999927e+04,1.956931000000000131e+04,4.622979900000000271e+03,1.665187200000000000e+12
1.956858000000000175e+04,1.959863000000000102e+04,1.954281999999999971e+04,1.959300000000000000e+04,3.446777129999999943e+03,1.665190800000000000e+12
1.959300000000000000e+04,1.960211000000000058e+04,1.953974000000000160e+04,1.956425000000000000e+04,3.504285379999999805e+03,1.665194400000000000e+12
1.956425000000000000e+04,1.956593999999999869e+04,1.949400000000000000e+04,1.950477999999999884e+04,5.012997059999999692e+03,1.665198000000000000e+12
1.950477999999999884e+04,1.952097999999999956e+04,1.941559999999999854e+04,1.944272999999999956e+04,5.304561069999999745e+03,1.665201600000000000e+12
1.944272999999999956e+04,1.952345999999999913e+04,1.943604999999999927e+04,1.950947999999999956e+04,3.841693260000000009e+03,1.665205200000000000e+12
1.950947999999999956e+04,1.954400000000000000e+04,1.946650000000000000e+04,1.951115000000000146e+04,4.207022960000000239e+03,1.665208800000000000e+12
1.951261999999999898e+04,1.952734000000000015e+04,1.949154000000000087e+04,1.949993999999999869e+04,3.468150830000000042e+03,1.665212400000000000e+12
1.950063999999999942e+04,1.951656999999999971e+04,1.945000000000000000e+04,1.946802000000000044e+04,3.785194669999999860e+03,1.665216000000000000e+12
1.946802000000000044e+04,1.951195999999999913e+04,1.946684999999999854e+04,1.949986999999999898e+04,3.301530180000000200e+03,1.665219600000000000e+12
1.949986999999999898e+04,1.952500000000000000e+04,1.948654000000000087e+04,1.950320000000000073e+04,3.430723480000000109e+03,1.665223200000000000e+12
1.950320000000000073e+04,1.954800000000000000e+04,1.948668999999999869e+04,1.953420999999999913e+04,4.668417139999999563e+03,1.665226800000000000e+12
1.953420999999999913e+04,1.954322999999999956e+04,1.947600000000000000e+04,1.951549000000000160e+04,4.168745780000000195e+03,1.665230400000000000e+12
1.951627999999999884e+04,1.951695000000000073e+04,1.946922999999999956e+04,1.948270000000000073e+04,4.419887020000000120e+03,1.665234000000000000e+12
1.948147999999999956e+04,1.950334999999999854e+04,1.941500000000000000e+04,1.949940999999999985e+04,5.793899970000000394e+03,1.665237600000000000e+12
1.949940999999999985e+04,1.951000000000000000e+04,1.946200999999999840e+04,1.948788000000000102e+04,3.440016279999999824e+03,1.665241200000000000e+12
1.948788000000000102e+04,1.953440999999999985e+04,1.946765000000000146e+04,1.952793000000000029e+04,4.222426669999999831e+03,1.665244800000000000e+12
1.952793000000000029e+04,1.953590999999999985e+04,1.947611999999999898e+04,1.949984000000000015e+04,3.016225590000000011e+03,1.665248400000000000e+12
1.949856999999999971e+04,1.951329999999999927e+04,1.946011999999999898e+04,1.947790999999999985e+04,3.052860850000000028e+03,1.665252000000000000e+12
1.947790999999999985e+04,1.947931000000000131e+04,1.943899000000000160e+04,1.946802999999999884e+04,2.955332679999999982e+03,1.665255600000000000e+12
1.946749000000000160e+04,1.948000000000000000e+04,1.941486000000000058e+04,1.945208000000000175e+04,4.097031699999999546e+03,1.665259200000000000e+12
1.945208000000000175e+04,1.945997999999999956e+04,1.923713999999999942e+04,1.931784000000000015e+04,6.511883420000000115e+03,1.665262800000000000e+12
1.931784000000000015e+04,1.937558000000000175e+04,1.926572999999999956e+04,1.936074000000000160e+04,6.943849140000000261e+03,1.665266400000000000e+12
1.936074000000000160e+04,1.944447000000000116e+04,1.935624000000000160e+04,1.941795999999999913e+04,5.263606259999999565e+03,1.665270000000000000e+12
1.941652000000000044e+04,1.945500000000000000e+04,1.938227999999999884e+04,1.939566999999999825e+04,4.824046330000000125e+03,1.665273600000000000e+12
1.939675999999999840e+04,1.942650999999999840e+04,1.936211000000000058e+04,1.940197000000000116e+04,3.658744560000000092e+03,1.665277200000000000e+12
1.940136000000000058e+04,1.941488999999999942e+04,1.936106000000000131e+04,1.936486000000000058e+04,3.524787119999999959e+03,1.665280800000000000e+12
1.936486000000000058e+04,1.939102000000000044e+04,1.932777000000000044e+04,1.936658000000000175e+04,3.614472769999999855e+03,1.665284400000000000e+12
1.936534999999999854e+04,1.938865000000000146e+04,1.931604000000000087e+04,1.938775000000000000e+04,4.491595220000000154e+03,1.665288000000000000e+12
1.938743999999999869e+04,1.942054999999999927e+04,1.937608000000000175e+04,1.940906999999999971e+04,4.206589340000000448e+03,1.665291600000000000e+12
1.940911000000000058e+04,1.943986999999999898e+04,1.938602000000000044e+04,1.942638999999999942e+04,4.353828760000000329e+03,1.665295200000000000e+12
1.942638999999999942e+04,1.943888000000000102e+04,1.940100000000000000e+04,1.940795999999999913e+04,3.200831659999999829e+03,1.665298800000000000e+12
1.940795999999999913e+04,1.943261999999999898e+04,1.937349000000000160e+04,1.939631000000000131e+04,3.966637029999999868e+03,1.665302400000000000e+12
1.939631000000000131e+04,1.942086000000000058e+04,1.938074000000000160e+04,1.941511999999999898e+04,3.739478619999999864e+03,1.665306000000000000e+12
1.941500000000000000e+04,1.954800000000000000e+04,1.940352999999999884e+04,1.948995000000000073e+04,6.991742009999999937e+03,1.665309600000000000e+12
1.948959999999999854e+04,1.955800000000000000e+04,1.946000999999999840e+04,1.946834999999999854e+04,4.964055750000000444e+03,1.665313200000000000e+12
1.946834999999999854e+04,1.954500000000000000e+04,1.946656000000000131e+04,1.949927999999999884e+04,5.501291479999999865e+03,1.665316800000000000e+12
1.949838999999999942e+04,1.952441999999999825e+04,1.946270000000000073e+04,1.946577999999999884e+04,4.351600760000000264e+03,1.665320400000000000e+12
1.946577999999999884e+04,1.952879999999999927e+04,1.946079999999999927e+04,1.950022999999999956e+04,5.052250350000000253e+03,1.665324000000000000e+12
1.950022999999999956e+04,1.955000000000000000e+04,1.950013999999999942e+04,1.953577000000000044e+04,4.881237350000000333e+03,1.665327600000000000e+12
1.953577000000000044e+04,1.955588999999999942e+04,1.948000000000000000e+04,1.950470000000000073e+04,5.651276359999999841e+03,1.665331200000000000e+12
1.950470000000000073e+04,1.951159999999999854e+04,1.947099000000000160e+04,1.948568000000000029e+04,3.402940270000000055e+03,1.665334800000000000e+12
1.948474000000000160e+04,1.952958000000000175e+04,1.946738999999999942e+04,1.952177999999999884e+04,3.738241590000000087e+03,1.665338400000000000e+12
1.952177999999999884e+04,1.953822999999999956e+04,1.935300000000000000e+04,1.946895999999999913e+04,9.266010150000000067e+03,1.665342000000000000e+12
1.946872999999999956e+04,1.948897000000000116e+04,1.942297999999999956e+04,1.948095999999999913e+04,4.748793499999999767e+03,1.665345600000000000e+12
1.948097000000000116e+04,1.950000000000000000e+04,1.944620000000000073e+04,1.947816999999999825e+04,2.918347710000000006e+03,1.665349200000000000e+12
1.947816999999999825e+04,1.948125999999999840e+04,1.936893999999999869e+04,1.939786000000000058e+04,7.728080079999999725e+03,1.665352800000000000e+12
1.939786000000000058e+04,1.945172999999999956e+04,1.936809999999999854e+04,1.943902000000000044e+04,5.123948040000000219e+03,1.665356400000000000e+12
1.943995999999999913e+04,1.952158000000000175e+04,1.940100000000000000e+04,1.949141999999999825e+04,7.068030609999999797e+03,1.665360000000000000e+12
1.949141999999999825e+04,1.952500000000000000e+04,1.946672000000000116e+04,1.950143000000000029e+04,6.454069900000000416e+03,1.665363600000000000e+12
1.950143000000000029e+04,1.950259999999999854e+04,1.945100000000000000e+04,1.947154999999999927e+04,5.198055800000000090e+03,1.665367200000000000e+12
1.947154999999999927e+04,1.948302000000000044e+04,1.942715999999999985e+04,1.945299000000000160e+04,4.151394049999999879e+03,1.665370800000000000e+12
1.945297000000000116e+04,1.947700000000000000e+04,1.941843999999999869e+04,1.946683000000000175e+04,4.145745570000000043e+03,1.665374400000000000e+12
1.946683000000000175e+04,1.947233000000000175e+04,1.938431000000000131e+04,1.941145999999999913e+04,5.222912320000000364e+03,1.665378000000000000e+12
1.941038000000000102e+04,1.943754000000000087e+04,1.936808000000000175e+04,1.939170999999999913e+04,6.651265199999999822e+03,1.665381600000000000e+12
1.939170999999999913e+04,1.944138999999999942e+04,1.938609000000000015e+04,1.941225000000000000e+04,6.678727119999999559e+03,1.665385200000000000e+12
1.941225000000000000e+04,1.941977999999999884e+04,1.910700000000000000e+04,1.923429999999999927e+04,1.976955010000000038e+04,1.665388800000000000e+12
1.923590000000000146e+04,1.934370000000000073e+04,1.922433000000000175e+04,1.933236000000000058e+04,8.851439700000000812e+03,1.665392400000000000e+12
1.933122000000000116e+04,1.935100000000000000e+04,1.927200000000000000e+04,1.927772000000000116e+04,6.847385320000000320e+03,1.665396000000000000e+12
1.927652999999999884e+04,1.937688999999999942e+04,1.927443999999999869e+04,1.933161999999999898e+04,7.070937700000000405e+03,1.665399600000000000e+12
1.933302000000000044e+04,1.943397999999999956e+04,1.931168000000000029e+04,1.941988999999999942e+04,8.471123740000000907e+03,1.665403200000000000e+12
1.941988999999999942e+04,1.944199000000000160e+04,1.929590999999999985e+04,1.931581000000000131e+04,1.409325793999999951e+04,1.665406800000000000e+12
1.931502000000000044e+04,1.939654000000000087e+04,1.922140999999999985e+04,1.925877999999999884e+04,1.612275053999999909e+04,1.665410400000000000e+12
1.925756000000000131e+04,1.931872000000000116e+04,1.922629000000000087e+04,1.926902000000000044e+04,1.270589477000000079e+04,1.665414000000000000e+12
1.926902000000000044e+04,1.929000000000000000e+04,1.909820999999999913e+04,1.914372999999999956e+04,1.355328703999999925e+04,1.665417600000000000e+12
1.914372999999999956e+04,1.935875999999999840e+04,1.912149000000000160e+04,1.932177999999999884e+04,1.376262997999999970e+04,1.665421200000000000e+12
1.932177999999999884e+04,1.933272999999999956e+04,1.918691999999999825e+04,1.922063000000000102e+04,1.040573991999999998e+04,1.665424800000000000e+12
1.922138999999999942e+04,1.926408000000000175e+04,1.918931999999999971e+04,1.921159000000000015e+04,9.649072280000000319e+03,1.665428400000000000e+12
1.921159000000000015e+04,1.925981999999999971e+04,1.921002000000000044e+04,1.924172999999999956e+04,4.082491309999999885e+03,1.665432000000000000e+12
1.924172999999999956e+04,1.928213999999999942e+04,1.922352999999999884e+04,1.924497999999999956e+04,2.976841949999999997e+03,1.665435600000000000e+12
1.924497999999999956e+04,1.925095999999999913e+04,1.902025000000000000e+04,1.913029999999999927e+04,1.257273711000000003e+04,1.665439200000000000e+12
1.913029999999999927e+04,1.919963000000000102e+04,1.911940000000000146e+04,1.913186999999999898e+04,6.003758520000000317e+03,1.665442800000000000e+12
1.913186999999999898e+04,1.913352000000000044e+04,1.895000999999999840e+04,1.904522000000000116e+04,1.749999660999999833e+04,1.665446400000000000e+12
1.904431999999999971e+04,1.906850000000000000e+04,1.895947999999999956e+04,1.903431000000000131e+04,8.677500470000000860e+03,1.665450000000000000e+12
1.903431000000000131e+04,1.905991999999999825e+04,1.895616999999999825e+04,1.905602999999999884e+04,7.158534999999999854e+03,1.665453600000000000e+12
1.905602999999999884e+04,1.909474000000000160e+04,1.903168000000000029e+04,1.904474000000000160e+04,5.277693540000000212e+03,1.665457200000000000e+12
1.904418999999999869e+04,1.908115000000000146e+04,1.901450000000000000e+04,1.904166999999999825e+04,5.575640089999999873e+03,1.665460800000000000e+12
1.904166999999999825e+04,1.907643999999999869e+04,1.902240999999999985e+04,1.903193999999999869e+04,5.300449099999999817e+03,1.665464400000000000e+12
1.903193999999999869e+04,1.911788999999999942e+04,1.901000000000000000e+04,1.906038999999999942e+04,7.794247999999999593e+03,1.665468000000000000e+12
1.905909999999999854e+04,1.911206000000000131e+04,1.902500000000000000e+04,1.908409999999999854e+04,8.056578279999999722e+03,1.665471600000000000e+12
1.908227999999999884e+04,1.914300000000000000e+04,1.907861999999999898e+04,1.910663999999999942e+04,7.511839060000000245e+03,1.665475200000000000e+12
1.910663999999999942e+04,1.911854999999999927e+04,1.903122999999999956e+04,1.906527000000000044e+04,6.523833679999999731e+03,1.665478800000000000e+12
1.906491999999999825e+04,1.910845000000000073e+04,1.904100000000000000e+04,1.909363000000000102e+04,6.141346260000000257e+03,1.665482400000000000e+12
1.909249000000000160e+04,1.915893000000000029e+04,1.907100000000000000e+04,1.915368000000000029e+04,6.811019870000000083e+03,1.665486000000000000e+12
1.915368000000000029e+04,1.926809000000000015e+04,1.913500000000000000e+04,1.914491999999999825e+04,1.393091002999999910e+04,1.665489600000000000e+12
1.914491999999999825e+04,1.916986000000000058e+04,1.897006000000000131e+04,1.899120000000000073e+04,1.540760567000000083e+04,1.665493200000000000e+12
1.898963000000000102e+04,1.909543000000000029e+04,1.886000000000000000e+04,1.903502000000000044e+04,1.776708880000000136e+04,1.665496800000000000e+12
1.903361000000000058e+04,1.919886999999999898e+04,1.903000000000000000e+04,1.914759999999999854e+04,1.429759541999999965e+04,1.665500400000000000e+12
1.914759999999999854e+04,1.918552000000000044e+04,1.908500000000000000e+04,1.915411000000000058e+04,1.494145009000000027e+04,1.665504000000000000e+12
1.915516999999999825e+04,1.916263999999999942e+04,1.910340000000000146e+04,1.913008000000000175e+04,1.349464139000000068e+04,1.665507600000000000e+12
1.913008000000000175e+04,1.913658000000000175e+04,1.894336999999999898e+04,1.897609000000000015e+04,1.603899430000000029e+04,1.665511200000000000e+12
1.897609000000000015e+04,1.903934999999999854e+04,1.891800999999999840e+04,1.899925000000000000e+04,1.838841446999999971e+04,1.665514800000000000e+12
1.899765999999999985e+04,1.906113999999999942e+04,1.898661999999999898e+04,1.902177999999999884e+04,7.664478180000000066e+03,1.665518400000000000e+12
1.902293000000000029e+04,1.905397999999999956e+04,1.899311999999999898e+04,1.900629999999999927e+04,4.994676480000000083e+03,1.665522000000000000e+12
1.900561000000000058e+04,1.906079000000000087e+04,1.899500000000000000e+04,1.904011999999999898e+04,7.094718670000000202e+03,1.665525600000000000e+12
1.903949000000000160e+04,1.906499000000000160e+04,1.900325000000000000e+04,1.906000000000000000e+04,7.124589399999999841e+03,1.665529200000000000e+12
1.906000000000000000e+04,1.913293000000000029e+04,1.902465000000000146e+04,1.909216999999999825e+04,1.019057130999999936e+04,1.665532800000000000e+12
1.909216999999999825e+04,1.910122999999999956e+04,1.903063000000000102e+04,1.906324000000000160e+04,6.431612750000000233e+03,1.665536400000000000e+12
1.906324000000000160e+04,1.908061000000000058e+04,1.903090999999999985e+04,1.906641999999999825e+04,5.740602230000000418e+03,1.665540000000000000e+12
1.906568999999999869e+04,1.909015000000000146e+04,1.904261000000000058e+04,1.904872999999999956e+04,4.711284599999999955e+03,1.665543600000000000e+12
1.904909000000000015e+04,1.912338000000000102e+04,1.904190000000000146e+04,1.909950999999999840e+04,7.695116009999999733e+03,1.665547200000000000e+12
1.909875000000000000e+04,1.914959999999999854e+04,1.906965000000000146e+04,1.911443000000000029e+04,6.744559159999999792e+03,1.665550800000000000e+12
1.911402999999999884e+04,1.920313999999999942e+04,1.908800000000000000e+04,1.915183000000000175e+04,9.688392149999999674e+03,1.665554400000000000e+12
1.915183000000000175e+04,1.916456999999999971e+04,1.908000999999999840e+04,1.911240999999999985e+04,9.230305399999999281e+03,1.665558000000000000e+12
1.911150000000000000e+04,1.915700000000000000e+04,1.908950999999999840e+04,1.914143000000000029e+04,7.493152869999999893e+03,1.665561600000000000e+12
1.914143000000000029e+04,1.920181999999999971e+04,1.913345999999999913e+04,1.916961000000000058e+04,8.547091839999999138e+03,1.665565200000000000e+12
1.917050999999999840e+04,1.918799000000000160e+04,1.912306999999999971e+04,1.915400999999999840e+04,6.968160609999999906e+03,1.665568800000000000e+12
1.915400999999999840e+04,1.916952000000000044e+04,1.910559000000000015e+04,1.911461999999999898e+04,6.793081009999999878e+03,1.665572400000000000e+12
1.911461999999999898e+04,1.918218000000000029e+04,1.896588000000000102e+04,1.907599000000000160e+04,1.880681514999999854e+04,1.665576000000000000e+12
1.907588000000000102e+04,1.915540000000000146e+04,1.903191999999999825e+04,1.911561999999999898e+04,1.865629605000000083e+04,1.665579600000000000e+12
1.911561999999999898e+04,1.913952000000000044e+04,1.906100000000000000e+04,1.908859000000000015e+04,1.364335447000000022e+04,1.665583200000000000e+12
1.908859999999999854e+04,1.915118999999999869e+04,1.908581000000000131e+04,1.913731999999999971e+04,1.085878385999999955e+04,1.665586800000000000e+12
1.913736000000000058e+04,1.915333000000000175e+04,1.907845999999999913e+04,1.909913999999999942e+04,9.994232040000000779e+03,1.665590400000000000e+12
1.909786000000000058e+04,1.911449000000000160e+04,1.906218999999999869e+04,1.909168000000000029e+04,7.061358860000000277e+03,1.665594000000000000e+12
1.909168000000000029e+04,1.916320000000000073e+04,1.904174000000000160e+04,1.911763000000000102e+04,1.741168967999999950e+04,1.665597600000000000e+12
1.911763000000000102e+04,1.917925999999999840e+04,1.910072999999999956e+04,1.913718000000000029e+04,8.594181650000000445e+03,1.665601200000000000e+12
1.913729000000000087e+04,1.917191999999999825e+04,1.913154999999999927e+04,1.917156000000000131e+04,4.656805519999999888e+03,1.665604800000000000e+12
1.917156000000000131e+04,1.919500000000000000e+04,1.916154999999999927e+04,1.918031000000000131e+04,4.076522789999999986e+03,1.665608400000000000e+12
1.918031000000000131e+04,1.923831000000000131e+04,1.915206000000000131e+04,1.915536999999999898e+04,6.342969310000000405e+03,1.665612000000000000e+12
1.915515999999999985e+04,1.917254000000000087e+04,1.914084999999999854e+04,1.915552999999999884e+04,3.489327990000000227e+03,1.665615600000000000e+12
1.915509999999999854e+04,1.917513000000000102e+04,1.912666999999999825e+04,1.914833000000000175e+04,5.305366549999999734e+03,1.665619200000000000e+12
1.914815999999999985e+04,1.915697999999999956e+04,1.909000999999999840e+04,1.910656999999999971e+04,6.576490509999999631e+03,1.665622800000000000e+12
1.910702999999999884e+04,1.911388999999999942e+04,1.901779999999999927e+04,1.908790999999999985e+04,1.069789518999999927e+04,1.665626400000000000e+12
1.908790999999999985e+04,1.911600000000000000e+04,1.907616999999999825e+04,1.908915999999999985e+04,5.354314049999999952e+03,1.665630000000000000e+12
1.908915999999999985e+04,1.909858000000000175e+04,1.906877000000000044e+04,1.909411999999999898e+04,4.888338520000000244e+03,1.665633600000000000e+12
1.909411999999999898e+04,1.911268000000000029e+04,1.903797000000000116e+04,1.909095999999999913e+04,7.744148799999999937e+03,1.665637200000000000e+12
1.909068999999999869e+04,1.910047999999999956e+04,1.904152000000000044e+04,1.905972000000000116e+04,8.207460380000000441e+03,1.665640800000000000e+12
1.906049000000000160e+04,1.906193000000000029e+04,1.895000000000000000e+04,1.900529000000000087e+04,1.630387355000000025e+04,1.665644400000000000e+12
1.900529000000000087e+04,1.903890000000000146e+04,1.895886999999999898e+04,1.900915999999999985e+04,8.686763870000000679e+03,1.665648000000000000e+12
1.900915999999999985e+04,1.903375999999999840e+04,1.897768000000000029e+04,1.899320000000000073e+04,6.761779760000000351e+03,1.665651600000000000e+12
1.899320000000000073e+04,1.900474000000000160e+04,1.856665999999999985e+04,1.869022000000000116e+04,2.847580893999999898e+04,1.665655200000000000e+12
1.868943999999999869e+04,1.883106999999999971e+04,1.865700000000000000e+04,1.875320000000000073e+04,1.552052327999999943e+04,1.665658800000000000e+12
1.875409000000000015e+04,1.903000000000000000e+04,1.819000000000000000e+04,1.838529999999999927e+04,4.681595335999999952e+04,1.665662400000000000e+12
1.838529999999999927e+04,1.847995999999999913e+04,1.827300000000000000e+04,1.843213999999999942e+04,2.941102329000000100e+04,1.665666000000000000e+12
1.843095000000000073e+04,1.849665000000000146e+04,1.838697000000000116e+04,1.841500000000000000e+04,2.425043976000000112e+04,1.665669600000000000e+12
1.841565000000000146e+04,1.904999000000000160e+04,1.840365000000000146e+04,1.895859000000000015e+04,4.545283696999999665e+04,1.665673200000000000e+12
1.895859000000000015e+04,1.919761000000000058e+04,1.889508000000000175e+04,1.908638999999999942e+04,2.816297884999999951e+04,1.665676800000000000e+12
1.908461999999999898e+04,1.922800000000000000e+04,1.906588999999999942e+04,1.915790000000000146e+04,1.923424065999999948e+04,1.665680400000000000e+12
1.915790000000000146e+04,1.951379000000000087e+04,1.914206999999999971e+04,1.942200999999999840e+04,2.418547275000000081e+04,1.665684000000000000e+12
1.942013999999999942e+04,1.947000000000000000e+04,1.931136000000000058e+04,1.936993999999999869e+04,2.093894369999999981e+04,1.665687600000000000e+12
1.936993999999999869e+04,1.949456000000000131e+04,1.935527999999999884e+04,1.938261000000000058e+04,1.344208360999999968e+04,1.665691200000000000e+12
1.938261000000000058e+04,1.943533000000000175e+04,1.932872000000000116e+04,1.940115999999999985e+04,6.609039370000000417e+03,1.665694800000000000e+12
1.940115999999999985e+04,1.945700000000000000e+04,1.938645000000000073e+04,1.943100000000000000e+04,8.665546570000000429e+03,1.665698400000000000e+12
1.943190999999999985e+04,1.944600000000000000e+04,1.935388000000000102e+04,1.937513000000000102e+04,8.065361079999999674e+03,1.665702000000000000e+12
1.937558000000000175e+04,1.944595999999999913e+04,1.933806999999999971e+04,1.940765999999999985e+04,1.096411453000000074e+04,1.665705600000000000e+12
1.940765999999999985e+04,1.995186999999999898e+04,1.939386000000000058e+04,1.986070999999999913e+04,2.725191750999999931e+04,1.665709200000000000e+12
1.986068999999999869e+04,1.989900000000000000e+04,1.976800000000000000e+04,1.982918000000000029e+04,1.936153382000000056e+04,1.665712800000000000e+12
1.982918000000000029e+04,1.987156000000000131e+04,1.978013000000000102e+04,1.981684999999999854e+04,1.095905298000000039e+04,1.665716400000000000e+12
1.981684999999999854e+04,1.984715000000000146e+04,1.979206000000000131e+04,1.981252000000000044e+04,9.137440370000000257e+03,1.665720000000000000e+12
1.981322000000000116e+04,1.984979000000000087e+04,1.972000000000000000e+04,1.980400999999999840e+04,1.170006276000000071e+04,1.665723600000000000e+12
1.980400999999999840e+04,1.983000000000000000e+04,1.977820000000000073e+04,1.979370999999999913e+04,1.029911055999999917e+04,1.665727200000000000e+12
1.979370999999999913e+04,1.980534000000000015e+04,1.956833000000000175e+04,1.964234999999999854e+04,2.038924148000000059e+04,1.665730800000000000e+12
1.964220000000000073e+04,1.967463999999999942e+04,1.955793999999999869e+04,1.961672999999999956e+04,1.428831314000000020e+04,1.665734400000000000e+12
1.961759999999999854e+04,1.966579000000000087e+04,1.953000000000000000e+04,1.964752999999999884e+04,1.157653297999999995e+04,1.665738000000000000e+12
1.964883000000000175e+04,1.974500000000000000e+04,1.962881000000000131e+04,1.968722000000000116e+04,1.456394103999999970e+04,1.665741600000000000e+12
1.968722000000000116e+04,1.974854000000000087e+04,1.958822000000000116e+04,1.959625000000000000e+04,1.185500108999999975e+04,1.665745200000000000e+12
1.959625000000000000e+04,1.985447999999999956e+04,1.955677000000000044e+04,1.980295999999999913e+04,2.099608519000000160e+04,1.665748800000000000e+12
1.980295999999999913e+04,1.981556999999999971e+04,1.962452000000000044e+04,1.966411000000000058e+04,2.364281280999999944e+04,1.665752400000000000e+12
1.966615999999999985e+04,1.966988000000000102e+04,1.935109000000000015e+04,1.946315000000000146e+04,3.691560792000000220e+04,1.665756000000000000e+12
1.946315000000000146e+04,1.951334999999999854e+04,1.930100000000000000e+04,1.935859000000000015e+04,2.002464123000000109e+04,1.665759600000000000e+12
1.935859000000000015e+04,1.940359999999999854e+04,1.922072999999999956e+04,1.930325999999999840e+04,1.733683350000000064e+04,1.665763200000000000e+12
1.930325999999999840e+04,1.937718999999999869e+04,1.928677000000000044e+04,1.936283000000000175e+04,1.005179505000000063e+04,1.665766800000000000e+12
1.936283000000000175e+04,1.936327000000000044e+04,1.913100000000000000e+04,1.921384000000000015e+04,1.392038366999999926e+04,1.665770400000000000e+12
1.921384000000000015e+04,1.926906000000000131e+04,1.910615999999999985e+04,1.916818000000000029e+04,1.403845535000000018e+04,1.665774000000000000e+12
1.916818000000000029e+04,1.921763999999999942e+04,1.910000999999999840e+04,1.917565000000000146e+04,6.801728610000000117e+03,1.665777600000000000e+12
1.917443000000000029e+04,1.920715000000000146e+04,1.907036999999999898e+04,1.910793999999999869e+04,5.330369179999999687e+03,1.665781200000000000e+12
1.910793999999999869e+04,1.916640999999999985e+04,1.908699000000000160e+04,1.915983000000000175e+04,5.854105749999999716e+03,1.665784800000000000e+12
1.915983000000000175e+04,1.919738000000000102e+04,1.914127999999999884e+04,1.917693000000000029e+04,4.375245490000000245e+03,1.665788400000000000e+12
1.917693000000000029e+04,1.922768000000000029e+04,1.917186999999999898e+04,1.920086000000000058e+04,4.978423829999999725e+03,1.665792000000000000e+12
1.920086999999999898e+04,1.920990999999999985e+04,1.917175999999999840e+04,1.917358000000000175e+04,4.223085229999999683e+03,1.665795600000000000e+12
1.917358000000000175e+04,1.920622999999999956e+04,1.913324000000000160e+04,1.919708000000000175e+04,5.097436490000000049e+03,1.665799200000000000e+12
1.919754000000000087e+04,1.921779999999999927e+04,1.917859000000000015e+04,1.920099000000000160e+04,3.597592160000000149e+03,1.665802800000000000e+12
1.920099000000000160e+04,1.921197999999999956e+04,1.917581999999999971e+04,1.918786000000000058e+04,3.482917690000000221e+03,1.665806400000000000e+12
1.918786000000000058e+04,1.919409000000000015e+04,1.915300000000000000e+04,1.917591999999999825e+04,4.116331320000000233e+03,1.665810000000000000e+12
1.917591999999999825e+04,1.918720000000000073e+04,1.915795999999999913e+04,1.916820000000000073e+04,4.399466709999999694e+03,1.665813600000000000e+12
1.916788000000000102e+04,1.918247000000000116e+04,1.913315999999999985e+04,1.916979000000000087e+04,4.199011819999999716e+03,1.665817200000000000e+12
1.917043000000000029e+04,1.917627000000000044e+04,1.903738999999999942e+04,1.907068000000000029e+04,9.938266229999999268e+03,1.665820800000000000e+12
1.906984999999999854e+04,1.912500000000000000e+04,1.906338999999999942e+04,1.910775000000000000e+04,6.534583300000000236e+03,1.665824400000000000e+12
1.910827999999999884e+04,1.917963000000000102e+04,1.909379999999999927e+04,1.915533000000000175e+04,5.635200280000000021e+03,1.665828000000000000e+12
1.915634999999999854e+04,1.916884999999999854e+04,1.913909999999999854e+04,1.916733000000000175e+04,3.351254390000000058e+03,1.665831600000000000e+12
1.916733000000000175e+04,1.919900000000000000e+04,1.915104999999999927e+04,1.916861999999999898e+04,4.222051120000000083e+03,1.665835200000000000e+12
1.916847000000000116e+04,1.918124000000000160e+04,1.909400999999999840e+04,1.916868000000000029e+04,6.914401859999999942e+03,1.665838800000000000e+12
1.916809000000000015e+04,1.918499000000000160e+04,1.911847000000000116e+04,1.914429000000000087e+04,4.644364700000000084e+03,1.665842400000000000e+12
1.914429000000000087e+04,1.914870000000000073e+04,1.911708000000000175e+04,1.912795000000000073e+04,3.029890910000000076e+03,1.665846000000000000e+12
1.912795000000000073e+04,1.916338999999999942e+04,1.911088000000000102e+04,1.912556000000000131e+04,4.000934969999999794e+03,1.665849600000000000e+12
